City_ID,City,Cloudiness,Country,Date,Humidity,Lat,Lng,Max Temp,Windspeed
419,jinan,100,CN,1651344414,21,36.6683,116.9972,54.32,8.32
420,envira,93,BR,1651344462,48,-7.3,-70.2167,89.53,3.18
421,troitskoye,48,RU,1651344463,49,52.9821,84.6757,56.98,6.64
422,cap malheureux,8,MU,1651344463,79,-19.9842,57.6142,75.47,16.62
423,deputatskiy,25,RU,1651344464,85,69.3,139.9,3.87,3.09
424,zitose,100,MK,1651344465,86,41.4208,21.2906,54.01,1.45
425,mitu,93,CO,1651344465,64,1.1983,-70.1733,83.17,3.62
426,kahului,40,US,1651344205,77,20.8947,-156.47,75.85,13.8
427,odorheiu secuiesc,63,RO,1651344466,81,46.3,25.3,46.49,5.41
428,hofn,16,IS,1651344466,82,64.2539,-15.2082,47.62,11.77
429,luderitz,0,NA,1651344467,66,-26.6481,15.1594,59.5,18.5
430,posse,77,BR,1651344467,29,-14.0931,-46.3694,84.58,5.86
431,la ermita,9,MX,1651344467,13,20.4139,-101.9936,89.42,2.55
432,port hedland,100,AU,1651344468,64,-20.3167,118.5667,73.45,5.75
433,soure,30,BR,1651344468,80,-0.7167,-48.5233,81.37,8.52
434,lorengau,100,PG,1651344469,79,-2.0226,147.2712,80.56,4.76
435,chiang kham,100,TH,1651344469,79,19.5233,100.3,75.47,2.01
436,yerbogachen,100,RU,1651344470,97,61.2767,108.0108,31.51,3.51
437,zonguldak,100,TR,1651344470,99,41.25,31.8333,48.92,2.35
438,derzhavinsk,100,KZ,1651344471,57,51.1,66.3167,62.85,9.33
439,lerwick,100,GB,1651344471,74,60.1545,-1.1494,44.6,14.47
440,mareeba,53,AU,1651344472,92,-17.0,145.4333,70.45,1.74
441,alamos,99,MX,1651344472,10,27.0167,-108.9333,91.71,7.61
442,sabang,100,ID,1651344473,74,5.8933,95.3214,84.11,7.36
443,otacilio costa,100,BR,1651344473,99,-27.4831,-50.1219,56.7,2.55
444,sokur,100,RU,1651344473,86,55.2093,83.319,55.76,12.15
445,shimanovsk,100,RU,1651344474,50,52.0,127.7,36.88,9.28
446,culaman,100,PH,1651344474,77,5.9603,125.6586,80.55,7.56
447,conceicao do araguaia,100,BR,1651344475,61,-8.2578,-49.2647,84.7,5.41
448,kashi,84,CN,1651344475,27,39.4547,75.9797,63.61,13.42
449,noumea,67,NC,1651344380,99,-22.2763,166.4572,77.0,10.71
450,mata,10,PT,1651344476,64,40.683,-7.4592,63.86,6.04
451,strezhevoy,0,RU,1651344476,79,60.7333,77.5889,25.34,1.54
452,aberdeen,100,GB,1651344477,86,57.1437,-2.0981,48.69,10.36
453,herat,100,AF,1651344477,22,34.5,62.0,78.93,6.29
454,magan,80,ES,1651344478,54,39.9683,-3.931,73.29,7.38
455,maniitsoq,1,GL,1651344478,61,65.4167,-52.9,26.73,12.39
456,sao felix do xingu,99,BR,1651344479,83,-6.6447,-51.995,80.64,2.68
457,isiro,99,CD,1651344479,99,2.7739,27.616,65.71,2.84
458,ardabil,100,IR,1651344433,93,38.2498,48.2933,47.75,6.91
459,caramay,100,PH,1651344480,86,10.1815,119.236,78.24,1.68
460,manggar,99,ID,1651344480,84,-2.8833,108.2667,79.66,2.19
461,hit,100,IQ,1651344481,24,33.6416,42.8251,83.19,13.71
462,meshcherino,62,RU,1651344481,66,55.1957,38.36,39.65,5.01
463,solnechnyy,39,RU,1651344482,86,50.7214,136.6319,25.97,5.7
464,huandacareo,67,MX,1651344482,16,19.9833,-101.2833,86.94,8.86
465,dongsheng,0,CN,1651344483,22,39.8161,109.9776,42.4,12.41
466,barrancas,100,CO,1651344483,59,10.9576,-72.7877,89.71,3.76
467,cervo,19,ES,1651344484,84,43.6702,-7.4101,59.97,6.51
468,laguna,0,US,1651344484,41,38.421,-121.4238,78.03,8.05
469,lavrentiya,100,RU,1651344485,88,65.5833,-171.0,25.02,13.73
470,tuim,97,RU,1651344485,64,54.3417,89.9261,52.16,7.81
471,dayong,100,CN,1651344486,89,25.0209,118.2898,64.74,3.47
472,senekal,0,ZA,1651344487,39,-28.3197,27.6208,51.98,3.96
473,price,0,US,1651344487,17,39.5994,-110.8107,58.12,5.75
474,januaria,76,BR,1651344488,26,-15.4833,-44.3667,90.36,5.44
475,loukhi,18,RU,1651344488,89,66.0764,33.0381,24.85,4.54
476,burns lake,100,CA,1651344326,51,54.2331,-125.7533,47.62,5.46
477,axim,99,GH,1651344489,83,4.8699,-2.2405,80.82,8.39
478,havre-saint-pierre,100,CA,1651344489,87,50.2334,-63.5986,37.4,13.8
479,saint-georges,20,GD,1651344399,74,12.0564,-61.7485,83.88,25.32
480,kyakhta,69,RU,1651344490,56,50.3508,106.4494,48.15,5.7
481,jiexiu,0,CN,1651344491,19,37.0244,111.9125,49.82,5.3
482,dickinson,100,US,1651344491,75,29.4608,-95.0513,87.06,8.05
483,ngunguru,30,NZ,1651344492,77,-35.6167,174.5,61.77,8.08
484,taltal,24,CL,1651344492,71,-25.4,-70.4833,66.29,9.84
485,jawhar,100,SO,1651344493,74,2.7809,45.5005,76.69,2.51
486,alyangula,69,AU,1651344493,100,-13.8483,136.4192,69.67,3.44
487,sungaipenuh,100,ID,1651344494,97,-2.0833,101.3833,65.75,0.76
488,buala,100,SB,1651344494,81,-8.145,159.5921,79.41,1.79
489,calama,0,CL,1651344495,9,-22.4667,-68.9333,72.09,19.57
490,roebourne,92,AU,1651344495,51,-20.7833,117.1333,76.42,11.77
491,sao joao da barra,20,BR,1651344496,75,-21.6403,-41.0511,77.09,11.56
492,spremberg,100,DE,1651344496,47,51.5697,14.3736,58.28,6.2
493,pervomayskoye,4,RU,1651344497,86,43.919,46.7102,54.73,6.42
494,aykhal,100,RU,1651344497,93,66.0,111.5,14.0,26.69
495,kamaishi,100,JP,1651344498,78,39.2667,141.8833,44.64,9.04
496,katobu,100,ID,1651344498,95,-4.9408,122.5276,75.09,2.35
497,moba,100,CN,1651344499,76,33.2288,105.0179,39.15,4.43
498,namatanai,96,PG,1651344499,82,-3.6667,152.4333,78.55,3.09
499,ormara,0,PK,1651344500,74,25.2088,64.6357,84.7,18.45
500,ferrol,10,ES,1651344439,80,43.4832,-8.2369,68.52,5.5
501,bahar,20,IR,1651344500,54,34.9072,48.4414,57.36,9.22
502,ushirombo,100,TZ,1651344501,80,-3.4919,31.9639,68.76,2.75
503,samarai,96,PG,1651344501,80,-10.6167,150.6667,79.59,5.64
504,sao jose da coroa grande,99,BR,1651344502,70,-8.8978,-35.1478,80.71,9.06
505,fort saint james,100,CA,1651344502,42,54.4333,-124.25,50.14,4.36
506,palembang,75,ID,1651344503,88,-2.9167,104.7458,75.29,28.77
507,amga,22,RU,1651344503,95,60.8953,131.9608,23.04,2.8
508,tobe,100,JP,1651344504,82,33.7447,132.7901,55.58,2.06
509,kandrian,100,PG,1651344504,89,-6.2167,149.55,76.44,3.94
510,santa cruz,40,BO,1651344505,54,-17.8,-63.1667,82.45,8.05
511,sussex,0,US,1651344335,26,41.1834,-74.6663,66.74,5.99
512,jasper,18,US,1651344505,53,37.2001,-94.3502,71.11,5.01
513,itupiranga,100,BR,1651344506,85,-5.1347,-49.3267,91.72,2.48
514,jalu,1,LY,1651344506,19,29.0331,21.5482,81.27,8.52
515,iqaluit,75,CA,1651344507,79,63.7506,-68.5145,24.53,8.05
516,zharkovskiy,37,RU,1651344507,59,55.849,32.2697,35.64,0.34
517,voh,0,NC,1651344508,90,-20.9667,164.7,69.67,3.85
518,morgantown,0,US,1651344501,31,39.6295,-79.9559,71.2,5.75
519,ulety,10,RU,1651344508,93,51.3572,112.4849,38.52,3.42
520,ojinaga,0,MX,1651344216,13,29.5667,-104.4167,93.58,4.61
521,kautokeino,97,NO,1651344509,84,69.0125,23.0412,20.59,3.4
522,pacific grove,75,US,1651344509,84,36.6177,-121.9166,66.81,11.5
523,estepona,0,ES,1651344510,53,36.4276,-5.1459,67.82,1.83
524,longyearbyen,0,SJ,1651344510,62,78.2186,15.6401,12.04,11.5
525,fallon,75,US,1651344511,19,39.4735,-118.7774,69.46,3.44
526,sandnessjoen,16,NO,1651344462,68,66.0217,12.6316,39.65,1.99
527,mikuni,100,JP,1651344511,92,36.2171,136.1519,49.91,9.13
528,santa barbara,0,US,1651344512,37,34.7333,-120.0343,78.3,9.22
529,alofi,100,NU,1651344512,94,-19.0595,-169.9187,75.09,5.75
530,walvis bay,0,NA,1651344513,77,-22.9575,14.5053,59.95,3.44
531,hidalgotitlan,70,MX,1651344324,38,17.7833,-94.6333,97.45,3.58
532,ende,100,ID,1651344513,89,-8.8432,121.6623,77.68,1.83
533,los llanos de aridane,20,ES,1651344514,75,28.6585,-17.9182,67.12,14.97
534,longfeng,100,CN,1651344514,87,46.55,125.1167,35.53,14.94
535,biltine,100,TD,1651344515,16,14.5333,20.9167,92.89,6.29
536,nanlong,100,CN,1651344515,62,31.3533,106.0631,58.95,3.78
537,owando,98,CG,1651344516,73,-0.4819,15.8999,75.43,2.71
538,ternate,100,ID,1651344516,81,0.8,127.4,79.66,1.21
539,aboso,98,GH,1651344517,84,5.3617,-1.9473,78.4,5.53
540,ewo,94,CG,1651344517,71,-0.8725,14.8206,78.49,2.98
541,ocos,70,GT,1651344518,64,14.5094,-92.1933,91.58,8.34
542,sakakah,0,SA,1651344518,10,29.9697,40.2064,94.57,17.6
543,petropavlovsk-kamchatskiy,40,RU,1651344496,74,53.0452,158.6483,28.99,6.71
544,ugoofaaru,100,MV,1651344381,74,5.6667,73.0,85.42,11.14
545,bakel,100,SN,1651344519,12,14.905,-12.4568,99.84,5.1
546,honningsvag,40,NO,1651344519,74,70.9821,25.9704,29.95,16.11
547,ilave,12,PE,1651344520,43,-16.0833,-69.6667,56.01,9.4
548,vieux-habitants,100,GP,1651344520,76,16.0589,-61.7659,83.77,17.45
549,rockland,5,US,1651344398,23,41.1668,-74.0496,67.35,1.99
550,sistranda,100,NO,1651344521,79,63.7256,8.834,40.96,17.02
551,lubao,100,PH,1651344521,83,14.9167,120.55,82.11,1.99
552,srednekolymsk,94,RU,1651344522,95,67.45,153.6833,8.2,3.74
553,viedma,62,AR,1651344395,28,-40.8135,-62.9967,61.79,16.22
554,malko tarnovo,9,BG,1651344523,97,41.9833,27.5333,44.98,6.31
555,pemba,20,MZ,1651344523,73,-12.974,40.5178,79.5,8.05
556,padang,99,ID,1651344524,90,-0.9492,100.3543,75.25,3.87
557,youkounkoun,31,GN,1651344524,21,12.5333,-13.1333,98.37,3.44
558,goderich,100,CA,1651344271,23,43.7501,-81.7165,62.92,14.97
559,fare,2,PF,1651344525,72,-16.7,-151.0167,81.21,15.68
560,quang ngai,66,VN,1651344525,93,15.1167,108.8,75.4,4.21
